Miner ID,Block Depth,Transaction ID,Redaction Profit,Performance Time (ms),Blockchain Length,# of Tx
0,5,81710519970,0.13133432,15.59209824,7,181
0,7,30608178960,0.020916286,15.25950432,7,210
0,6,89245541772,0.083618452,22.17006683,7,229
0,4,70343312922,0.041936534,16.13903046,7,217
0,5,41793666288,0.006553053,15.60664177,7,181
0,3,30901140617,0.081747209,15.22302628,7,204
0,3,57719679329,0.092989509,15.75994492,7,204
0,5,67237152661,0.004875891,15.58947563,7,180
0,4,55399608695,0.020942885,22.30811119,7,217
0,4,99862434554,0.086624084,8.459568024,4,208
0,4,9027538510,0.030622391,20.83587646,4,208
0,4,64828878383,0.033316245,16.01338387,4,208
0,4,9057028555,0.008647356,15.73562622,4,208
0,1,8063397833,0.018267384,15.51365852,4,203
0,1,75249990509,0.068035834,15.53535461,4,203
0,3,69019393166,0.0572922,15.62523842,4,197
0,3,40364526948,0.005113988,15.30838013,4,197
0,4,90659326893,0.019850592,23.2052803,4,208
0,3,17835974838,0.016102431,15.56539536,4,197
0,2,67439499792,0.002409571,15.54465294,4,204
0,2,81013758786,0.057072982,15.54942131,4,203
0,2,3120160060,0.006449121,15.64598083,4,202
0,1,42936829503,0.031044881,15.6211853,4,203
0,1,96205368307,0.074048098,23.36406708,4,202
0,4,37706274850,0.011216852,16.17622375,4,208
0,3,13514198833,0.032588924,14.36018944,4,197
0,1,46254950626,0.018615405,15.99812508,4,202
0,2,77978929041,0.003133306,14.75954056,4,202
0,2,15699954423,0.014818941,15.5377388,4,201
0,1,71255328737,0.003483235,16.10159874,4,202
0,3,34827750832,0.034913345,16.29638672,4,197
0,1,40139367977,0.001279045,15.10286331,4,201
0,1,33108131604,0.156028388,16.71719551,4,200
0,1,75185723837,0.043988245,15.47956467,4,199
0,4,99468811859,0.00379066,16.93153381,4,207
0,3,41713577334,0.058539346,13.08369637,4,196
0,2,61826739894,0.008226564,15.80834389,4,200
0,3,82828203734,0.005174161,15.79284668,4,196
0,2,52693591187,0.010036299,15.84649086,4,199
0,2,63055143821,0.024518163,15.57826996,4,198
0,2,5231343857,0.016194257,15.3028965,4,198
0,2,27694627896,0.01513692,16.48640633,4,198
0,3,6754642486,0.104664676,15.78021049,4,196
0,3,91697839973,0.088760735,15.75303078,4,195
0,1,22290786959,0.007674859,15.97738266,4,198
0,1,27957108298,0.031283911,15.6121254,4,197
0,4,15735169085,0.017372192,15.47598839,4,207
0,4,13399467136,0.022391937,16.77823067,4,207
0,4,94391766359,0.004400668,15.82813263,4,206
0,2,85257827916,0.002042433,1.965522766,5,202
0,2,49470026049,0.018729362,15.83385468,5,201
0,5,52262173204,0.093765917,15.52581787,5,180
0,2,51868472859,0.043924786,16.18695259,5,200
0,4,87783653281,0.048214519,14.42480087,5,215
0,1,9885258782,0.007890251,15.5081749,5,185
0,3,88457626924,0.001546762,15.95067978,5,155
0,3,27948644873,0.018620932,15.6583786,5,155
0,4,81488781577,0.002516273,15.07234573,5,214
0,5,52959128517,0.014357169,15.36917686,5,180
0,5,58234648273,0.022826017,16.47496223,5,180
0,4,47644131342,0.015118716,16.3025856,5,213
0,4,68668820592,0.023268883,15.24090767,5,212
0,5,50073982453,0.038042316,16.22819901,5,180
0,5,59902124143,0.019122889,16.50667191,5,180
0,5,87120622338,0.056341372,14.77599144,5,180
0,4,73361904555,0.081034807,15.85769653,5,212
0,1,2906964610,0.013902459,14.82629776,5,185
0,5,1734603326,0.008648107,14.36877251,5,180
0,3,56034879572,0.051983143,15.594244,5,154
0,2,97904075963,0.090047979,15.13648033,5,200
0,4,34372775845,0.081828478,18.00870895,5,212
0,2,10064575089,0.003843308,14.6253109,5,200
0,5,57507831021,0.017624713,14.81223106,5,179
0,2,82294675523,0.042181324,16.05725288,5,199
0,5,6134150572,0.000355014,15.74349403,5,178
0,1,1303412258,0.006536045,16.03317261,5,184
0,3,87701153766,0.006549302,15.93661308,5,154
0,5,81428753677,0.027782178,15.25330544,5,178
0,1,52289898107,0.005367389,15.60807228,5,184
0,3,7187411545,0.030265156,15.52724838,5,154
0,4,86244129070,0.006979109,15.23542404,5,211
0,3,22250909230,0.107437772,16.30139351,5,153
0,5,1734603326,0.008231001,14.57571983,5,177
0,3,86196496216,0.035605787,16.04199409,5,153
0,1,89930597313,0.11382574,15.88726044,5,183
0,1,48230373650,0.013506301,24.43957329,5,183
0,1,86138246799,0.00613019,13.88788223,5,182
0,2,86407720631,0.103099097,30.45129776,5,198
0,3,6042232252,0.018770212,15.47503471,5,153
0,6,36468668411,0.003178716,19.00172234,8,194
0,8,40643574361,0.019562322,21.42739296,8,156
0,7,50335919824,0.05230721,16.04413986,8,166
0,3,21062150838,0.016771287,15.72918892,8,176
0,8,10393759161,0.010792095,15.47431946,8,155
0,8,840033348,0.008360652,15.73014259,8,154
0,3,57950107603,0.130448048,15.6018734,8,176
0,5,77961197532,0.054780568,15.48838615,8,185
0,7,92617563478,0.007211695,22.88079262,8,166
0,7,2424091770,0.047989877,15.57135582,8,165
0,3,79868426581,0.004035073,14.94193077,8,176
0,6,70980548107,0.011301517,14.90688324,8,194
0,8,63954217271,0.008475462,14.87827301,8,153
0,8,99309382586,0.021999451,14.74356651,8,153
0,8,23684145905,0.015334159,24.2972374,8,153
0,7,11100220806,0.005755668,14.57691193,8,165
0,3,70671925169,0.043783822,14.99414444,8,175
0,3,37868502305,0.026476833,15.70343971,8,175
0,1,33175322826,0.058046412,16.22796059,8,168
0,8,78528806041,0.063270624,15.46096802,8,152
0,5,15760169420,0.005894736,14.81842995,8,184
0,5,19112120818,0.01178011,15.45023918,8,183
0,6,35305477750,0.007278345,15.81263542,8,193
0,3,94625487347,0.068759551,16.13306999,8,175
0,7,45828991340,0.086943859,15.72036743,8,164
0,3,79868426581,0.094362515,15.79070091,8,174
0,6,45727321673,0.01229965,16.32404327,8,193
0,2,49314122749,0.014813108,17.0943737,8,171
0,7,16579428452,0.018093921,15.67721367,8,163
0,6,68327645038,0.032985474,15.25735855,8,192
0,6,92131567477,0.012921396,14.98842239,8,191
0,1,68786727446,0.062800409,16.32332802,8,168
0,6,23535066609,0.027451798,16.61491394,8,190
0,8,28116035038,0.034693427,16.24488831,8,151
0,4,14223931463,0.133572893,15.65623283,8,174
0,4,6307810465,0.031391375,15.67149162,8,173
0,8,37176439882,0.011135742,15.70653915,8,150
0,8,87809746197,0.007935905,15.77568054,8,149
0,2,59119418165,0.032339201,15.43831825,8,171
0,8,29887034275,0.11030333,15.6981945,8,148
0,2,93330346148,0.0070454,22.2671032,3,1726
0,1,56245066985,0.07654347,31.74519539,3,1741
0,1,65378473402,0.008071217,31.2526226,3,1741
0,1,44816513325,0.007992453,32.67478943,3,1740
0,2,73849890205,0.004336504,31.37087822,3,1725
0,2,40079033334,0.008501613,32.29379654,3,1724
0,2,91418056744,0.006768911,31.54373169,3,1724
0,1,93346551212,0.009975206,28.45478058,3,1739
0,2,47876987445,0.008074784,32.38272667,3,1724
0,3,62944739367,0.002812451,31.5015316,3,1662
0,3,26758783053,0.079860768,31.04805946,3,1661
0,1,95822836420,0.01659728,33.09607506,3,1738
0,2,92598999766,0.006999227,31.40354156,3,1723
0,2,35473030011,0.001712003,32.40609169,3,1723
0,2,32002692358,0.006694204,29.42347527,3,1722
0,3,6037208647,0.009477778,31.20136261,3,1660
0,2,12739864114,0.006724085,32.11379051,3,1721
0,3,34740115821,0.01669006,30.26294708,3,1659
0,1,18324520389,0.002637722,29.87790108,3,1737
0,3,96737807534,0.003671178,31.43835068,3,1658
0,3,49037309558,0.014780791,31.86178207,3,1657
0,1,53520862481,0.0646611,30.10058403,3,1736
0,3,59502130819,0.025021994,31.96191788,3,1656
0,3,94678591776,0.006515086,31.87131882,3,1656
0,2,30501386129,0.032483349,31.24570847,3,1720
0,1,49712518690,0.010928745,31.35490417,3,1736
0,2,8802672265,0.039981497,31.94928169,3,1720
0,2,80622702155,0.01405155,32.8707695,3,1719
0,1,60286634726,0.00141148,32.63306618,3,1736
0,2,99788878657,0.050559929,27.43411064,3,1719
0,1,77709283371,0.020174156,31.23044968,3,1735
0,1,31007706266,0.004431732,34.19017792,3,1734
0,1,66860098616,0.016684322,30.86137772,3,1734
0,1,56835919147,0.011684422,30.87544441,3,1733
0,1,69836001236,0.068407756,28.72061729,3,1732
0,3,91510539569,0.012441485,32.38201141,3,1656
0,2,79115313057,0.015753175,31.76951408,3,1718
0,3,71709332048,0.016643863,30.60555458,3,1656
0,3,290856700,0.012844547,32.55414963,3,1655
0,1,82536713850,0.007884754,31.52823448,3,1732
0,6,92507368965,0.0165288,29.32286263,7,1521
0,7,61137548736,0.000735817,29.20985222,7,1508
0,2,29344243873,0.008074259,31.00752831,7,1459
0,3,70527417009,0.003999885,30.55238724,7,1586
0,5,23828925952,0.033054674,32.50741959,7,1461
0,1,66960381746,0.02292171,33.19501877,7,1541
0,6,53840607575,0.05203686,31.60834312,7,1521
0,6,5035071971,0.034393746,30.56526184,7,1521
0,4,7771722764,0.080787594,31.40306473,7,1525
0,7,42720675197,0.013250627,30.38787842,7,1508
0,4,2169576935,0.004631808,31.59427643,7,1525
0,3,40423703866,0.001001698,29.90102768,7,1585
0,7,65755370091,0.02983689,31.0959816,7,1508
0,1,93083950747,0.071727892,29.76679802,7,1540
0,1,6460685865,0.013927911,32.37080574,7,1540
0,4,4498201216,0.02302662,32.56416321,7,1524
0,6,18151898676,0.002933992,32.87196159,7,1520
0,3,64324364919,0.021837584,32.1586132,7,1585
0,4,35655555036,0.034932699,32.15479851,7,1524
0,1,72858468583,0.009919503,33.13493729,7,1540
0,4,70360314482,0.007994167,26.87168121,7,1524
0,1,11847538187,0.025173067,31.84127808,7,1539
0,2,62217797111,0.026985354,31.14843369,7,1458
0,7,40025011432,0.001182448,32.5858593,7,1507
0,5,9322171944,0.044154214,31.76379204,7,1461
0,6,22993486256,0.028343818,32.71698952,7,1520
0,2,12384092363,0.068792985,31.66484833,7,1457
0,6,33016524251,0.071245689,31.1691761,7,1519
0,6,64100675331,0.01852095,31.04138374,7,1518
0,3,64870663078,0.078380347,30.54714203,7,1585
0,5,23554906660,0.077162953,31.63695335,7,1461
0,7,23144819323,0.062574806,30.87615967,7,1506
0,6,13794863338,0.046374638,34.05737877,7,1518
0,6,67836681211,0.026881867,30.26580811,7,1518
0,5,3247218593,0.005643946,30.98297119,7,1461
0,4,11989977814,0.021760018,31.95762634,7,1523
0,4,37343446790,0.01372959,32.74083138,7,1523
0,6,58948704097,0.010264036,31.57782555,7,1517
0,7,66584274364,0.043749995,31.98504448,7,1505
0,7,53739395064,0.148380361,30.98320961,7,1505
0,8,74368877255,0.012914218,33.53261948,8,1551
0,3,40493278185,0.003003544,31.14676476,8,1541
0,3,15799664973,0.039186994,29.81901169,8,1540
0,2,49219208170,0.031252022,31.1820507,8,1520
0,4,2329352187,0.062524963,31.52751923,8,1522
0,2,195394905,0.030617778,31.87012672,8,1519
0,4,15882698621,0.02464744,31.94236755,8,1522
0,2,27456334093,0.066476084,31.87847137,8,1518
0,2,24384029958,0.027209547,31.50343895,8,1517
0,6,12381237520,0.009866409,29.81805801,8,1554
0,5,92342832064,0.005303697,31.3668251,8,1545
0,3,45898233351,0.003825484,32.2060585,8,1539
0,6,99546536116,0.045225593,31.21495247,8,1554
0,8,23024331720,0.009338158,32.14979172,8,1551
0,4,23773774924,0.010795679,32.36865997,8,1522
0,4,3625548923,0.005550889,31.07953072,8,1521
0,3,38313655945,0.018389958,30.69972992,8,1538
0,1,86559435215,0.017718496,32.19461441,8,1535
0,2,38484238168,0.048008547,32.37056732,8,1517
0,5,3962117698,0.024538251,31.32796288,8,1545
0,8,514789549,0.055728758,32.60016441,8,1550
0,1,24503952725,0.003525783,31.64029121,8,1535
0,2,28583762321,0.008375869,30.71069717,8,1516
0,6,13844853642,0.000866986,31.62288666,8,1554
0,3,27021016992,0.042122621,32.2034359,8,1537
0,2,47687190054,0.047393775,31.49867058,8,1516
0,1,87685064995,0.047853887,31.52608871,8,1535
0,7,48836777697,0.003618155,32.97615051,8,1588
0,7,175516415,0.005863348,30.81226349,8,1588
0,5,38098016552,0.019825555,30.45344353,8,1545
0,2,88822748204,0.014402288,30.77769279,8,1516
0,6,88605388716,0.010551142,31.39972687,8,1554
0,5,74225199752,0.037805477,31.12506866,8,1545
0,3,15688426551,0.168065273,32.08756447,8,1536
0,6,49640379277,0.073118903,31.924963,8,1553
0,8,55294504248,0.048159451,31.65268898,8,1550
0,3,50144464800,0.031750069,31.47959709,8,1536
0,2,13112011832,0.066716022,32.47475624,8,1516
0,6,84105906134,0.031329145,34.09647942,8,1552
0,4,16670355518,0.013638272,28.81026268,8,1520
0,1,92576378526,0.015692233,30.58004379,7,786
0,5,37421782043,0.033594466,31.10122681,7,740
0,5,29004554877,0.027637591,31.90135956,7,740
0,3,36534314025,0.007076104,31.99911118,7,749
0,1,80561147628,0.033680201,31.38542175,7,785
0,7,50603044519,0.010398096,32.96256065,7,757
0,6,94174515797,0.058613545,30.59720993,7,743
0,6,69385808358,0.040809653,30.77507019,7,743
0,7,84009539677,0.029447396,31.20732307,7,756
0,2,71206122544,0.000226237,31.22782707,7,747
0,4,73588810101,0.017602597,30.51042557,7,794
0,4,94008329442,0.003093271,31.09264374,7,793
0,3,20712519029,0.003692274,31.86941147,7,748
0,5,87811843134,0.028671715,32.23419189,7,740
0,4,53277999827,0.041293972,29.53505516,7,792
0,3,29519921523,0.029502842,32.06992149,7,748
0,6,69219720852,0.158629718,31.24523163,7,742
0,6,6739022869,0.004170906,30.88879585,7,742
0,3,68514923134,0.092532464,32.21154213,7,747
0,6,25509336605,0.008003167,31.21113777,7,742
0,3,26795453836,0.02421055,30.48253059,7,746
0,3,59264508576,0.00606613,32.67383575,7,745
0,7,2173295117,0.045195286,32.3548317,7,755
0,1,95261429266,0.047960597,32.13405609,7,785
0,7,95629499520,0.032194601,32.21535683,7,754
0,6,61733605104,0.071008912,31.14438057,7,741
0,6,57026688757,0.048506277,32.21082687,7,740
0,5,45067269430,0.070437315,29.22821045,7,740
0,1,15559932475,0.002171366,32.37342834,7,784
0,1,68262609026,0.029907318,32.30261803,7,784
0,4,15597921726,0.045541911,34.21902657,7,791
0,1,85951143710,0.058528753,30.61079979,7,783
0,7,83023064232,0.014429421,33.67209435,7,753
0,7,9252422560,0.01277518,29.95920181,7,753
0,2,1836025364,0.000153304,32.12738037,7,746
0,4,55649896930,0.001443502,31.34393692,7,791
0,6,5766770499,0.02055774,31.4218998,7,740
0,7,57485783383,0.023993834,31.56256676,7,753
0,7,9493970942,0.013268956,32.31287003,7,753
0,7,22135954655,0.034508553,31.66484833,7,753
0,6,94256658660,0.029717301,28.90396118,9,977
0,9,30354335425,0.031029546,32.37724304,9,975
0,1,56136440642,0.026174837,32.91392326,9,1029
0,2,42472868381,0.008114005,32.92632103,9,1015
0,9,36316065816,0.001676157,32.32955933,9,975
0,4,64158771802,0.019351997,33.47396851,9,1002
0,8,73325832261,0.047438778,31.39233589,9,1004
0,8,28767247963,0.050142517,30.56502342,9,1003
0,1,58238157499,0.021642764,31.29577637,9,1028
0,5,66146185945,0.083670411,30.82227707,9,974
0,3,68857430566,0.004183269,30.96580505,9,1041
0,1,41638093059,0.027816236,32.38368034,9,1027
0,8,80842531433,0.00423927,32.24754333,9,1003
0,4,81320432399,0.024733392,28.33628654,9,1002
0,7,80370599953,0.054889956,30.91907501,9,1018
0,1,47295577402,0.010567761,31.34393692,9,1027
0,7,22694220421,0.046720409,32.21035004,9,1017
0,8,12405137519,0.015485447,30.7393074,9,1003
0,2,77085473037,0.054188543,32.08041191,9,1014
0,8,2569398511,0.037476626,32.43207932,9,1002
0,6,59534302850,0.030491647,31.18944168,9,977
0,7,55479021808,0.028858355,30.42006493,9,1017
0,3,78337186191,0.01899234,30.63035011,9,1041
0,7,23545360642,0.076926917,31.98504448,9,1017
0,3,31991483693,0.020118166,30.72094917,9,1041
0,2,74398274227,0.01106167,32.49597549,9,1013
0,2,25602248292,0.005513977,31.31198883,9,1013
0,4,24319687505,0.01555937,31.28790855,9,1002
0,8,40609437960,0.005951568,30.55119514,9,1001
0,5,53919437518,0.014594216,31.55040741,9,974
0,4,1146770282,0.059333777,31.09312057,9,1002
0,6,63427397968,0.028348717,31.87537193,9,977
0,3,33806814951,0.028436855,32.44066238,9,1040
0,7,35683740959,0.026201653,29.92033958,9,1017
0,6,62331676962,0.004465438,31.22878075,9,976
0,8,68931749573,0.082239983,30.65490723,9,1000
0,5,68840003137,0.004812539,31.90517426,9,973
0,3,39810418275,0.042821308,32.1199894,9,1039
0,6,87857116345,0.029463415,31.65388107,9,976
0,3,71866881463,0.002761027,31.5515995,9,1038
0,4,73802430563,0.045482776,19.00625229,6,854
0,4,38282969688,0.009155038,31.54659271,6,854
0,3,60988041446,0.024220749,31.91113472,6,899
0,2,33564911943,0.117264116,30.9844017,6,857
0,3,51777244600,0.020999218,32.0546627,6,898
0,6,96746640697,0.018540836,33.31255913,6,799
0,1,73286011177,0.014373822,32.56249428,6,857
0,6,8817705015,0.023793752,31.88276291,6,799
0,2,14892750890,0.009368095,29.09469604,6,856
0,5,95871300193,0.000264995,32.10020065,6,804
0,5,32208987653,0.006148346,32.36293793,6,804
0,2,35445068229,0.016639668,31.91256523,6,855
0,5,70699726960,0.0016578,31.05401993,6,804
0,1,42541904882,0.068442461,31.27598763,6,857
0,1,78054296501,0.069065965,32.53316879,6,857
0,2,54955275126,0.039669471,31.84318542,6,854
0,6,98332442668,0.032715392,33.01382065,6,798
0,2,63768078325,0.072521927,31.09240532,6,854
0,6,93662791944,0.032218901,32.33456612,6,797
0,6,63884524912,0.004504019,31.39829636,6,797
0,1,35872184865,0.006067021,32.28664398,6,857
0,3,90651166688,0.087758839,30.62725067,6,898
0,3,76010238234,0.01267461,32.3176384,6,897
0,5,61652242071,0.006656916,30.04980087,6,803
0,6,79490645211,0.058373577,30.39598465,6,796
0,3,61768268344,0.015842624,31.59093857,6,897
0,2,54092360841,0.093310786,32.46164322,6,854
0,6,57678190061,0.036037581,31.3038826,6,796
0,2,55123421154,0.012364412,30.98750114,6,853
0,4,77803196641,0.036649904,31.07261658,6,853
0,2,38367200639,0.001302987,30.68399429,6,852
0,2,59583355756,0.011339327,30.96580505,6,852
0,1,18013356150,0.043619098,30.00211716,6,856
0,4,35483162338,0.008946701,31.5580368,6,852
0,4,17660821002,0.015016622,32.12118149,6,852
0,5,8877942364,0.078947758,30.31921387,6,803
0,5,24365183736,0.046908114,31.6734314,6,803
0,4,80490890037,0.001133395,32.01746941,6,851
0,1,18783242187,1.82E-05,31.97550774,6,856
0,5,25724943850,0.031381618,31.24547005,6,802
0,2,40125122651,0.049124158,23.91958237,4,1010
0,4,56293413545,0.017714467,29.88624573,4,988
0,1,24749389875,0.013839307,37.23597527,4,957
0,1,38814262241,0.029263394,28.90515327,4,956
0,2,49351030864,0.050752852,38.6288166,4,1009
0,4,73253674971,0.011276188,39.38269615,4,988
0,3,63414247263,0.054533393,29.69574928,4,981
0,3,46497900043,0.023329332,30.16066551,4,980
0,4,78009126790,0.00128133,30.45010567,4,987
0,2,14982571,0.006354982,33.20097923,4,1009
0,3,44839653433,0.050196208,31.97455406,4,979
0,4,73785959943,0.03228547,28.87201309,4,987
0,1,59142815042,0.02263998,26.28397942,4,955
0,3,65209178939,0.005617945,40.69209099,4,978
0,3,29485792409,0.047426847,40.76385498,4,977
0,4,46173172281,0.045186848,29.91700172,4,986
0,1,66864887523,0.033487503,43.39003563,4,954
0,3,95930243100,0.004568342,31.91447258,4,977
0,3,15556347476,0.008981824,31.91542625,4,977
0,3,7272852564,0.10958069,31.42356873,4,977
0,3,15133534783,0.015754865,34.7161293,4,977
0,2,44194251001,0.00544461,32.55581856,4,1008
0,4,23915131734,0.027788317,36.55266762,4,985
0,3,53781505177,0.059473626,20.23148537,4,977
0,2,58470195845,0.064673028,40.00711441,4,1007
0,2,99915123784,0.00277685,31.64434433,4,1007
0,3,59667531978,0.110909919,32.28116035,4,976
0,4,80258706433,0.054279047,29.64496613,4,985
0,4,45844774474,0.025981503,36.37337685,4,985
0,1,39667613159,0.000825803,30.18903732,4,953
0,2,45879842576,0.028561753,40.77863693,4,1006
0,1,1512683772,0.028699922,30.9882164,4,952
0,4,54958473341,0.076378295,37.8549099,4,985
0,2,54944801048,0.07547238,20.30086517,4,1006
0,4,9809195126,0.03060637,39.82234001,4,985
0,2,45005498519,0.006916584,25.00987053,4,1005
0,3,72074925542,0.01424839,31.17823601,4,975
0,3,9921319524,0.00201658,30.61437607,4,975
0,4,96187105435,0.004583886,32.15479851,4,984
0,2,85532917440,0.012115817,42.47260094,4,1004
0,1,82403783868,0.016043178,0.979661942,1,155
0,1,1237895690,0.010857323,2.996683121,1,155
0,1,54734857700,0.005203103,15.18917084,1,155
0,1,58668260724,0.002721048,17.88830757,1,154
0,1,93200488193,0.008787165,0,1,154
0,1,83267664930,0.020147468,1.239776611,1,154
0,1,80491169843,0.003401161,18.08905602,1,154
0,1,58716238425,0.033851481,14.94836807,1,154
0,1,85344801204,0.026492009,0,1,153
0,1,34555828226,0.012269799,0,1,153
0,1,20201964058,0.181941355,15.90418816,1,152
0,1,4953125725,0.037230327,18.1825161,1,152
0,1,7586016750,0.040261735,0,1,152
0,1,27520275886,0.015422327,15.5620575,1,151
0,1,19208533060,0.01302575,15.5980587,1,150
0,1,98109746153,0.021808354,0,1,150
0,1,76625570044,0.036123966,15.57803154,1,149
0,1,22377759247,0.001002923,17.95053482,1,148
0,1,34400753730,0.014305714,2.991914749,1,148
0,1,54734857700,0.032836588,10.78987122,1,148
0,1,85983494525,0.030980961,15.67745209,1,147
0,1,79328216074,0.018972772,1.000165939,1,146
0,1,42926442875,0.015135799,14.72067833,1,146
0,1,29616926858,0.002903885,16.08562469,1,146
0,1,22808803261,0.002071729,0,1,145
0,1,14645378721,0.00821376,14.82439041,1,145
0,1,60844346167,0.011999824,15.03372192,1,145
0,1,36286100371,0.020910943,0.997543335,1,144
0,1,36952579392,0.009362282,16.35289192,1,144
0,1,16645834202,0.056334149,28.68056297,1,143
0,1,43890487779,0.008275905,0,1,142
0,1,13708478792,0.090431739,14.76955414,1,141
0,1,57269382524,0.011891447,15.86842537,1,140
0,1,52288646113,0.018896889,0.995159149,1,139
0,1,93200488193,0.002703375,26.54671669,1,139
0,1,87112274486,0.015881636,13.90457153,1,139
0,1,58716238425,0.036510693,0,1,139
0,1,29070283921,0.083287381,25.92945099,1,139
0,1,35718654505,0.041060828,15.99192619,1,138
0,1,88280282143,0.125676731,0.995397568,1,138
0,2,8490225997,0.000609712,33.60533714,4,1556
0,1,90034608025,0.019424902,31.66127205,4,1546
0,2,79701600610,0.07343862,31.87870979,4,1555
0,1,49615217546,0.016417279,38.18297386,4,1545
0,2,16999030382,0.029196482,30.16805649,4,1554
0,4,75386857250,0.000239569,36.00788116,4,1584
0,2,30242437188,0.045823681,34.43551064,4,1553
0,2,44916852474,0.018140262,31.19158745,4,1552
0,2,43795124295,0.000445141,31.07714653,4,1552
0,2,64233984981,0.042781965,36.9553566,4,1551
0,4,97540306321,0.019423261,30.49921989,4,1583
0,1,89671523374,0.038461068,30.46441078,4,1545
0,3,86692952074,0.085071348,38.08450699,4,1558
0,1,17893850277,0.011568621,30.21264076,4,1544
0,3,32698861632,0.068041704,29.4470787,4,1557
0,4,93811371655,0.030619954,39.87956047,4,1582
0,3,16389410196,0.015359908,30.58004379,4,1556
0,3,79151119147,0.030300815,30.09057045,4,1555
0,1,76874592622,0.014910943,40.14635086,4,1543
0,3,89900605627,0.111962895,29.57129478,4,1555
0,2,80978502158,0.044156974,29.96134758,4,1550
0,4,54450324310,0.072283624,40.44151306,4,1581
0,3,39225012536,0.039993389,30.05957603,4,1554
0,2,65787923374,0.038690464,30.12251854,4,1549
0,4,80761612025,0.101673914,40.38286209,4,1581
0,3,80790280554,0.007445131,29.77442741,4,1553
0,4,32398934236,0.00213627,32.65047073,4,1580
0,4,72073942715,0.029577736,30.32779694,4,1579
0,4,48170482380,0.048898947,30.77936172,4,1579
0,1,44289914920,0.022000929,31.59141541,4,1543
0,3,15900742301,0.011702543,31.26239777,4,1553
0,1,35523521236,0.001446939,31.2128067,4,1543
0,4,63622454682,0.058393972,31.6889286,4,1579
0,3,32168965081,0.002338736,31.54182434,4,1553
0,2,78083737319,0.052997757,30.94291687,4,1549
0,2,33727316726,0.121486061,31.96978569,4,1549
0,3,38428598150,0.061068914,31.57567978,4,1553
0,3,84258895336,0.005011243,31.27479553,4,1553
0,2,96036188513,0.011781441,32.70864487,4,1549
0,2,95511685757,0.007795986,31.66532516,4,1548
0,5,30952850949,0.002625487,36.63277626,6,14969
0,2,32481119307,0.079508258,31.2731266,6,14913
0,3,51965235909,0.001091902,31.17394447,6,15178
0,5,99407891910,0.016630812,31.86273575,6,14969
0,3,54020099851,0.037143482,31.6567421,6,15177
0,1,85888622142,0.020208246,30.76434135,6,15018
0,6,38202726337,0.001430153,32.04035759,6,15133
0,4,46003789269,0.038886725,31.91518784,6,15090
0,5,13624320713,0.053464593,30.9150219,6,14969
0,6,46038077542,0.145655099,31.57448769,6,15133
0,3,78694034673,0.006228425,30.7366848,6,15177
0,5,35359067911,0.002656128,31.96620941,6,14969
0,3,65428719824,0.024031107,31.82172775,6,15176
0,2,7426881997,0.015558905,31.91947937,6,14913
0,3,8983584087,0.0019652,31.91423416,6,15175
0,3,32014530049,0.019198121,31.90898895,6,15174
0,6,58621814218,0.001443598,31.3577652,6,15132
0,4,16924865466,0.032001302,31.65435791,6,15090
0,4,84640542820,0.00418373,31.15797043,6,15089
0,2,81793640177,0.008823744,31.34870529,6,14913
0,2,98651660913,0.049782829,31.95691109,6,14913
0,3,56223549173,0.006894082,31.87227249,6,15174
0,2,70394996888,0.07604911,31.14509583,6,14913
0,3,65454733914,0.009501139,46.58603668,6,15173
0,3,15203033239,0.035307085,51.3241291,6,15172
0,2,94015004381,0.024161782,42.87743568,6,14912
0,1,48783570904,0.137810932,33.87856483,6,15018
0,5,82548192772,0.034743738,29.94990349,6,14968
0,6,51995663070,0.004359175,36.62395477,6,15131
0,6,11290492021,0.070995069,45.87602615,6,15130
0,1,89361018774,0.002896313,41.8484211,6,15017
0,4,30883091238,0.000939491,31.22425079,6,15088
0,3,81349482833,0.038430064,31.91518784,6,15171
0,2,41066818992,0.01588744,31.6195488,6,14911
0,6,21027216110,0.016547155,48.80332947,6,15130
0,4,32467836763,0.005151119,53.94864082,6,15087
0,3,21875526087,0.025273538,39.88409042,6,15171
0,2,61475207640,0.056769156,30.91645241,6,14910
0,2,38926692753,0.001045307,31.91447258,6,14909
0,5,90219598713,0.001904521,31.914711,6,14967
0,9,85817195660,0.041343695,29.72412109,10,1474
0,9,65822549285,0.00025798,31.48150444,10,1473
0,4,42377987871,0.048424461,28.83768082,10,1522
0,4,97271530240,0.020395418,31.24547005,10,1521
0,4,61056731853,0.027973732,31.64315224,10,1521
0,7,96344374479,0.062485647,32.2599411,10,1460
0,4,77864636446,0.000638259,31.95095062,10,1520
0,6,87124601351,0.056304911,29.68168259,10,1550
0,6,65856339992,0.021512578,32.20844269,10,1549
0,2,41725575105,0.04142804,31.90112114,10,1497
0,4,16330491136,0.008028534,32.44543076,10,1520
0,9,95644669474,0.001086412,32.75704384,10,1473
0,5,56087122480,0.030069376,32.79042244,10,1521
0,6,40899789757,0.001662057,31.1164856,10,1549
0,2,49908619519,0.00954228,31.62193298,10,1496
0,4,93019321892,0.078544088,31.22782707,10,1520
0,1,55505096097,0.039765897,32.09424019,10,1523
0,2,53566120410,0.010905836,30.65347672,10,1495
0,3,63794747628,0.018812037,31.31699562,10,1540
0,8,64892157246,0.028439271,31.99577332,10,1557
